date,close,high,low,open,rsi,cci,interest_rate,inflation_rate
2020-06-24 15:00:00,2730.0,2761.48,2722.785,2759.74,44.7522107133329,-44.213456618284454,0.08,1.23358439630629
2020-06-24 16:00:00,2747.955,2748.29,2726.13,2730.67,55.30241410630803,-47.22883657921881,0.08,1.23358439630629
2020-06-24 16:00:00,2747.955,2748.29,2726.13,2730.67,55.30241410630803,-61.202419858065525,0.08,1.23358439630629
2020-06-24 17:00:00,2737.0,2751.64,2732.95,2747.955,48.71914077186274,-77.4768802611005,0.08,1.23358439630629
2020-06-24 17:00:00,2737.0,2751.64,2732.95,2747.955,48.71914077186274,-97.24079980793492,0.08,1.23358439630629
2020-06-24 18:00:00,2732.16,2745.62,2729.16,2737.0,45.918315043731724,-108.76265229875446,0.08,1.23358439630629
2020-06-24 18:00:00,2732.16,2745.62,2729.16,2737.0,45.918315043731724,-97.0936066408317,0.08,1.23358439630629
2020-06-24 19:00:00,2731.79,2746.345,2731.13,2732.73,45.685457573450066,-82.91244652363044,0.08,1.23358439630629
2020-06-24 19:00:00,2731.79,2746.345,2731.13,2732.73,45.685457573450066,-74.48958648591451,0.08,1.23358439630629
2020-06-25 14:00:00,2736.01,2742.87,2717.12,2724.38,49.099775977725166,-84.48823538616482,0.08,1.23358439630629
2020-06-25 14:00:00,2736.01,2742.87,2717.12,2724.38,49.099775977725166,-78.00576261999545,0.08,1.23358439630629
2020-06-25 15:00:00,2737.44,2737.44,2726.53,2736.01,50.32693764912754,-66.03286655987813,0.08,1.23358439630629
2020-06-25 15:00:00,2737.44,2737.44,2726.53,2736.01,50.32693764912754,-63.09997167346806,0.08,1.23358439630629
2020-06-25 16:00:00,2737.86,2747.345,2737.755,2739.91,50.73154489186709,-19.579979384521558,0.08,1.23358439630629
2020-06-25 16:00:00,2737.86,2747.345,2737.755,2739.91,50.73154489186709,-11.284045628454946,0.08,1.23358439630629
2020-06-25 17:00:00,2739.58,2743.3,2736.57,2737.86,52.56658529652874,-13.663332556293545,0.08,1.23358439630629
2020-06-25 17:00:00,2739.58,2743.3,2736.57,2737.86,52.56658529652874,-0.062396805276637435,0.08,1.23358439630629
2020-06-25 18:00:00,2735.12,2740.64,2730.88,2739.58,47.27173146999263,-54.803867537949934,0.08,1.23358439630629
2020-06-25 18:00:00,2735.12,2740.64,2730.88,2739.58,47.27173146999263,-45.19499906698533,0.08,1.23358439630629
2020-06-25 19:00:00,2753.76,2755.73,2736.19,2736.19,64.56981647124277,222.14532871970914,0.08,1.23358439630629
2020-06-25 19:00:00,2753.76,2755.73,2736.19,2736.19,64.56981647124277,181.5682766845485,0.08,1.23358439630629
2020-06-26 14:00:00,2730.63,2764.575,2726.01,2764.575,43.86174958457148,36.21650782233463,0.08,1.23358439630629
2020-06-26 14:00:00,2730.63,2764.575,2726.01,2764.575,43.86174958457148,36.75584478187268,0.08,1.23358439630629
2020-06-26 15:00:00,2759.53,2762.12,2733.095,2733.095,61.67333602543209,198.98860874748078,0.08,1.23358439630629
2020-06-26 15:00:00,2759.53,2762.12,2733.095,2733.095,61.67333602543209,168.36236772256711,0.08,1.23358439630629
2020-06-26 16:00:00,2751.05,2759.7,2739.38,2759.7,55.663262775230244,127.86218240054733,0.08,1.23358439630629
2020-06-26 16:00:00,2751.05,2759.7,2739.38,2759.7,55.663262775230244,110.60549139368975,0.08,1.23358439630629
2020-06-26 17:00:00,2741.12,2757.4,2737.84,2750.405,49.15754429171281,48.420575411018795,0.08,1.23358439630629
2020-06-26 17:00:00,2741.12,2757.4,2737.84,2750.405,49.15754429171281,42.70932505867059,0.08,1.23358439630629
2020-06-26 18:00:00,2719.56,2744.67,2719.08,2739.66,37.97991961030993,-157.93928879859706,0.08,1.23358439630629
2020-06-26 18:00:00,2719.56,2744.67,2719.08,2739.66,37.97991961030993,-151.14709851552024,0.08,1.23358439630629
2020-06-26 19:00:00,2693.545,2725.83,2690.0,2720.44,28.811897607766568,-323.5081740569972,0.08,1.23358439630629
2020-06-26 19:00:00,2693.545,2725.83,2690.0,2720.44,28.811897607766568,-241.72729218236378,0.08,1.23358439630629
2020-06-29 14:00:00,2668.96,2681.13,2645.39,2658.625,22.783983972726645,-317.3628384366818,0.08,1.23358439630629
2020-06-29 14:00:00,2668.96,2681.13,2645.39,2658.625,22.783983972726645,-227.2952799134516,0.08,1.23358439630629
2020-06-29 15:00:00,2679.955,2679.955,2657.77,2671.34,30.342828016840016,-160.45227503317008,0.08,1.23358439630629
2020-06-29 15:00:00,2679.955,2679.955,2657.77,2671.34,30.342828016840016,-130.72669976717904,0.08,1.23358439630629
2020-06-29 16:00:00,2693.635,2696.58,2680.0,2680.0,38.96448670741112,-75.2916702693063,0.08,1.23358439630629
2020-06-29 16:00:00,2693.635,2696.58,2680.0,2680.0,38.96448670741112,-66.68087918002963,0.08,1.23358439630629
2020-06-29 17:00:00,2688.75,2693.635,2682.57,2693.635,37.06458152970258,-62.9595212547645,0.08,1.23358439630629
2020-06-29 17:00:00,2688.75,2693.635,2682.57,2693.635,37.064581529702586,-56.59671979776065,0.08,1.23358439630629
2020-06-29 18:00:00,2676.7,2689.305,2675.86,2688.32,32.52723489959746,-67.2107256046333,0.08,1.23358439630629
2020-06-29 18:00:00,2676.7,2689.305,2675.86,2688.32,32.52723489959746,-61.735789995685884,0.08,1.23358439630629
2020-06-29 19:00:00,2679.88,2679.88,2665.47,2677.74,34.963959186734385,-69.86736790211387,0.08,1.23358439630629
2020-06-29 19:00:00,2679.88,2679.88,2665.47,2677.74,34.963959186734385,-64.88608004335634,0.08,1.23358439630629
2020-06-30 14:00:00,2726.135,2726.135,2705.945,2713.32,59.58552812495176,59.692692278156606,0.08,1.23358439630629
2020-06-30 14:00:00,2726.135,2726.135,2705.945,2713.32,59.58552812495176,69.43533239726167,0.08,1.23358439630629
2020-06-30 15:00:00,2729.22,2736.27,2725.24,2726.24,60.73534650784784,109.59358543175331,0.08,1.23358439630629
2020-06-30 15:00:00,2729.22,2736.27,2725.24,2726.24,60.73534650784784,117.15940224715219,0.08,1.23358439630629
2020-06-30 16:00:00,2734.965,2742.23,2728.825,2729.96,63.00835084576179,129.98561399031163,0.08,1.23358439630629
2020-06-30 16:00:00,2734.965,2742.23,2728.825,2729.96,63.00835084576179,125.9396651239427,0.08,1.23358439630629
2020-06-30 17:00:00,2738.935,2739.82,2725.57,2734.725,64.64847415008786,109.11780608688193,0.08,1.23358439630629
2020-06-30 17:00:00,2738.935,2739.82,2725.57,2734.725,64.64847415008786,96.4197283552239,0.08,1.23358439630629
2020-06-30 18:00:00,2751.525,2751.545,2734.35,2738.64,69.60502127801529,110.71068977752294,0.08,1.23358439630629
2020-06-30 18:00:00,2751.525,2751.545,2734.35,2738.64,69.60502127801529,99.34750750441435,0.08,1.23358439630629
2020-06-30 19:00:00,2758.01,2769.6,2744.39,2751.525,71.95408254911348,116.54335352878367,0.08,1.23358439630629
2020-06-30 19:00:00,2758.01,2769.6,2744.39,2751.525,71.95408254911348,107.82561778353396,0.08,1.23358439630629
2020-07-01 14:00:00,2794.65,2794.65,2765.86,2766.69,81.38235461613765,161.23905542395482,0.09,1.23358439630629
2020-07-01 14:00:00,2794.65,2794.65,2765.86,2766.69,81.38235461613765,145.2452420875368,0.09,1.23358439630629
2020-07-01 15:00:00,2813.97,2816.8,2793.11,2794.64,84.55712084338211,181.77022406734474,0.09,1.23358439630629
2020-07-01 15:00:00,2813.97,2816.8,2793.11,2794.64,84.55712084338211,159.98865593123088,0.09,1.23358439630629
2020-07-01 16:00:00,2841.98,2846.17,2814.45,2814.45,87.99828666382759,184.46930550591827,0.09,1.23358439630629
2020-07-01 16:00:00,2841.98,2846.17,2814.45,2814.45,87.99828666382759,156.05544177136642,0.09,1.23358439630629
2020-07-01 17:00:00,2847.02,2847.66,2828.15,2843.27,88.53158182395393,144.5040353072857,0.09,1.23358439630629
2020-07-01 17:00:00,2847.02,2847.66,2828.15,2843.27,88.53158182395393,124.89148664170169,0.09,1.23358439630629
2020-07-01 18:00:00,2848.93,2852.88,2838.23,2846.6,88.75126672537417,117.57688609335506,0.09,1.23358439630629
2020-07-01 18:00:00,2848.93,2852.88,2838.23,2846.6,88.75126672537417,105.09839831768765,0.09,1.23358439630629
2020-07-01 19:00:00,2879.39,2893.915,2848.605,2848.965,91.69401808437395,130.98733598828218,0.09,1.23358439630629
2020-07-01 19:00:00,2879.39,2893.915,2848.605,2848.965,91.69401808437395,116.38374110284187,0.09,1.23358439630629
2020-07-02 14:00:00,2918.26,2955.39,2914.1,2948.11,94.01229131749797,174.28050332682258,0.09,1.23358439630629
2020-07-02 14:00:00,2918.26,2955.39,2914.1,2948.11,94.01229131749797,153.34194581333367,0.09,1.23358439630629
2020-07-02 15:00:00,2903.27,2920.61,2872.09,2918.23,83.57887323510735,102.47684066290566,0.09,1.23358439630629
2020-07-02 15:00:00,2903.27,2920.61,2872.09,2918.23,83.57887323510735,95.87975985718856,0.09,1.23358439630629
2020-07-02 16:00:00,2894.145,2903.02,2885.0,2899.0,77.50621151704951,82.87433448246547,0.09,1.23358439630629
2020-07-02 16:00:00,2894.145,2903.02,2885.0,2899.0,77.50621151704951,75.46217986294488,0.09,1.23358439630629
2020-07-02 17:00:00,2901.83,2920.385,2892.715,2893.92,78.99677003319141,82.75599466700139,0.09,1.23358439630629
2020-07-02 17:00:00,2901.83,2920.385,2892.715,2893.92,78.99677003319141,74.94664922603599,0.09,1.23358439630629
2020-07-02 18:00:00,2907.575,2913.905,2899.04,2901.85,80.13788013387301,71.68141039686532,0.09,1.23358439630629
2020-07-02 18:00:00,2907.575,2913.905,2899.04,2901.85,80.13788013387301,66.74931273973391,0.09,1.23358439630629
2020-07-02 19:00:00,2887.57,2909.665,2884.07,2907.625,65.71848903798204,34.615550774362795,0.09,1.23358439630629
2020-07-02 19:00:00,2887.57,2909.665,2884.07,2907.625,65.71848903798204,28.54102392576924,0.09,1.23358439630629
2020-07-03 14:00:00,2887.57,2887.57,2887.57,2887.57,65.71848903798204,7.203049548143882,0.09,1.23358439630629
2020-07-03 14:00:00,2887.57,2887.57,2887.57,2887.57,65.71848903798204,-0.33162377446993385,0.09,1.23358439630629
2020-07-03 15:00:00,2887.57,2887.57,2887.57,2887.57,65.71848903798204,-9.26257371850957,0.09,1.23358439630629
2020-07-03 15:00:00,2887.57,2887.57,2887.57,2887.57,65.71848903798204,-21.590809515608235,0.09,1.23358439630629
2020-07-03 16:00:00,2887.57,2887.57,2887.57,2887.57,65.71848903798204,-36.47909611785043,0.09,1.23358439630629
2020-07-03 16:00:00,2887.57,2887.57,2887.57,2887.57,65.71848903798205,-54.61305300908474,0.09,1.23358439630629
2020-07-03 17:00:00,2887.57,2887.57,2887.57,2887.57,65.71848903798205,-61.92536389108923,0.09,1.23358439630629
2020-07-03 17:00:00,2887.57,2887.57,2887.57,2887.57,65.71848903798204,-70.05629564589131,0.09,1.23358439630629
2020-07-03 18:00:00,2887.57,2887.57,2887.57,2887.57,65.71848903798204,-67.48077492480033,0.09,1.23358439630629
2020-07-03 18:00:00,2887.57,2887.57,2887.57,2887.57,65.71848903798204,-66.66666666666617,0.09,1.23358439630629
2020-07-03 19:00:00,2887.57,2887.57,2887.57,2887.57,65.71848903798204,-60.60606060605878,0.09,1.23358439630629
2020-07-03 19:00:00,2887.57,2887.57,2887.57,2887.57,65.71848903798204,-55.55555555555769,0.09,1.23358439630629
2020-07-06 14:00:00,2999.725,3004.105,2961.56,2961.56,91.08857409096788,482.8707363732154,0.09,1.23358439630629
2020-07-06 14:00:00,2999.725,3004.105,2961.56,2961.56,91.08857409096788,305.3683398719122,0.09,1.23358439630629
2020-07-06 15:00:00,3020.0,3029.84,2996.355,3000.045,92.28553357716349,266.572606310587,0.09,1.23358439630629
2020-07-06 15:00:00,3020.0,3029.84,2996.355,3000.045,92.2855335771635,191.9031976578953,0.09,1.23358439630629
2020-07-06 16:00:00,3020.95,3020.95,3001.88,3019.855,92.34143358162711,149.02294844988353,0.09,1.23358439630629
2020-07-06 16:00:00,3020.95,3020.95,3001.88,3019.855,92.34143358162711,122.49590686810025,0.09,1.23358439630629
2020-07-06 17:00:00,3020.205,3022.62,3007.21,3019.05,91.73685628137657,106.29105841791258,0.09,1.23358439630629
2020-07-06 17:00:00,3020.205,3022.62,3007.21,3019.05,91.73685628137657,92.37959703736351,0.09,1.23358439630629
2020-07-06 18:00:00,3034.63,3035.57,3010.72,3021.59,92.79600627088345,91.74468672624923,0.09,1.23358439630629
2020-07-06 18:00:00,3034.63,3035.57,3010.72,3021.59,92.79600627088345,82.2072829729939,0.09,1.23358439630629
2020-07-06 19:00:00,3055.63,3058.88,3028.35,3036.375,94.07767851241455,94.26135359178306,0.09,1.23358439630629
2020-07-06 19:00:00,3055.63,3058.88,3028.35,3036.375,94.07767851241455,86.72132215856666,0.09,1.23358439630629
2020-07-07 14:00:00,3051.04,3063.25,3029.19,3039.3,90.01796309022184,81.32277611185785,0.09,1.23358439630629
2020-07-07 14:00:00,3051.04,3063.25,3029.19,3039.3,90.01796309022184,77.40241326484015,0.09,1.23358439630629
2020-07-07 15:00:00,3042.53,3068.94,3038.94,3052.6,82.37453447407918,77.45019426464226,0.09,1.23358439630629
2020-07-07 15:00:00,3042.53,3068.94,3038.94,3052.6,82.37453447407918,74.74542465900862,0.09,1.23358439630629
2020-07-07 16:00:00,3049.48,3049.89,3034.99,3045.22,83.68652339619011,65.8732847644386,0.09,1.23358439630629
2020-07-07 16:00:00,3049.48,3049.89,3034.99,3045.22,83.68652339619011,67.51504623536948,0.09,1.23358439630629
2020-07-07 17:00:00,3043.59,3051.64,3037.445,3048.415,77.98121131299382,62.526394407299975,0.09,1.23358439630629
2020-07-07 17:00:00,3043.59,3051.64,3037.445,3048.415,77.98121131299382,56.25436825034939,0.09,1.23358439630629
2020-07-07 18:00:00,3019.48,3041.42,3003.33,3041.11,58.913784655996594,-42.33567285197024,0.09,1.23358439630629
2020-07-07 18:00:00,3019.48,3041.42,3003.33,3041.11,58.913784655996594,-55.20374241066861,0.09,1.23358439630629
2020-07-07 19:00:00,3000.06,3021.555,2990.58,3020.55,47.95921019079186,-130.08053562888568,0.09,1.23358439630629
2020-07-07 19:00:00,3000.06,3021.555,2990.58,3020.55,47.95921019079185,-122.69096934548308,0.09,1.23358439630629
2020-07-08 14:00:00,3049.68,3070.27,3041.48,3045.08,66.4470508295677,88.21211567034327,0.09,1.23358439630629
2020-07-08 14:00:00,3049.68,3070.27,3041.48,3045.08,66.4470508295677,81.46258349950598,0.09,1.23358439630629
2020-07-08 15:00:00,3039.495,3047.06,3013.52,3046.795,61.26580614455539,-15.624949591732342,0.09,1.23358439630629
2020-07-08 15:00:00,3039.495,3047.06,3013.52,3046.795,61.265806144555384,-21.201004692971615,0.09,1.23358439630629
2020-07-08 16:00:00,3054.02,3054.2,3039.66,3043.32,65.69062660113369,57.31112712534519,0.09,1.23358439630629
2020-07-08 16:00:00,3054.02,3054.2,3039.66,3043.32,65.69062660113369,53.44410041477626,0.09,1.23358439630629
2020-07-08 17:00:00,3044.115,3061.26,3041.79,3054.29,60.24750653165424,51.540516440939555,0.09,1.23358439630629
2020-07-08 17:00:00,3044.115,3061.26,3041.79,3054.29,60.24750653165423,50.96236766298323,0.09,1.23358439630629
2020-07-08 18:00:00,3049.67,3051.16,3035.725,3042.625,62.28038187091127,32.314914132152566,0.09,1.23358439630629
2020-07-08 18:00:00,3049.67,3051.16,3035.725,3042.625,62.28038187091128,33.144479864138525,0.09,1.23358439630629
2020-07-08 19:00:00,3082.98,3083.65,3050.01,3050.805,72.17571335981053,166.4336303886338,0.09,1.23358439630629
2020-07-08 19:00:00,3082.98,3083.65,3050.01,3050.805,72.17571335981053,152.61006927820014,0.09,1.23358439630629
2020-07-09 14:00:00,3083.03,3133.0,3083.03,3120.82,72.18841481679266,245.14064469496344,0.09,1.23358439630629
2020-07-09 14:00:00,3083.03,3133.0,3083.03,3120.82,72.18841481679266,199.15913976452225,0.09,1.23358439630629
2020-07-09 15:00:00,3103.87,3108.72,3071.8,3084.59,77.21597263289057,151.78195650906073,0.09,1.23358439630629
2020-07-09 15:00:00,3103.87,3108.72,3071.8,3084.59,77.21597263289057,127.29866455680992,0.09,1.23358439630629
2020-07-09 16:00:00,3119.135,3125.69,3103.87,3103.87,80.24907598739006,157.66488481824936,0.09,1.23358439630629
2020-07-09 16:00:00,3119.135,3125.69,3103.87,3103.87,80.24907598739006,133.68218015756648,0.09,1.23358439630629
2020-07-09 17:00:00,3124.88,3130.15,3120.0,3120.095,81.33369606587867,135.99017345057197,0.09,1.23358439630629
2020-07-09 17:00:00,3124.88,3130.15,3120.0,3120.095,81.33369606587867,121.57900954709713,0.09,1.23358439630629
2020-07-09 18:00:00,3179.49,3179.49,3126.0,3126.0,88.37279492242511,171.87225864180414,0.09,1.23358439630629
2020-07-09 18:00:00,3179.49,3179.49,3126.0,3126.0,88.37279492242511,147.4893981197631,0.09,1.23358439630629
2020-07-09 19:00:00,3184.0,3192.26,3166.04,3177.715,88.77811514438255,162.94686743457336,0.09,1.23358439630629
2020-07-09 19:00:00,3184.0,3192.26,3166.04,3177.715,88.77811514438255,145.58967635701407,0.09,1.23358439630629
2020-07-10 14:00:00,3179.0,3189.0,3136.36,3174.51,84.96965325129422,108.05675452647229,0.09,1.23358439630629
2020-07-10 14:00:00,3179.0,3189.0,3136.36,3174.51,84.96965325129422,96.98932899721675,0.09,1.23358439630629
2020-07-10 15:00:00,3188.42,3189.21,3170.94,3178.3,86.25775900415584,110.30549856603204,0.09,1.23358439630629
2020-07-10 15:00:00,3188.42,3189.21,3170.94,3178.3,86.25775900415584,99.44553665555428,0.09,1.23358439630629
2020-07-10 16:00:00,3181.69,3189.06,3174.0,3189.06,80.53874812191525,86.74598685683489,0.09,1.23358439630629
2020-07-10 16:00:00,3181.69,3189.06,3174.0,3189.06,80.53874812191525,78.62876066881834,0.09,1.23358439630629
2020-07-10 17:00:00,3186.42,3195.69,3178.0,3181.69,81.53656467600217,80.73302070005477,0.09,1.23358439630629
2020-07-10 17:00:00,3186.42,3195.69,3178.0,3181.69,81.53656467600217,75.47497939311263,0.09,1.23358439630629
2020-07-10 18:00:00,3201.38,3201.38,3180.765,3186.42,84.4593047530926,86.18398617421644,0.09,1.23358439630629
2020-07-10 18:00:00,3201.38,3201.38,3180.765,3186.42,84.4593047530926,83.04267534012077,0.09,1.23358439630629
2020-07-10 19:00:00,3202.72,3208.85,3195.23,3199.695,84.7107289301913,99.82106432608225,0.09,1.23358439630629
2020-07-10 19:00:00,3202.72,3208.85,3195.23,3199.695,84.7107289301913,98.89063423386808,0.09,1.23358439630629
2020-07-13 14:00:00,3337.285,3337.285,3263.76,3277.56,94.699006073199,380.85265198502424,0.09,1.23358439630629
2020-07-13 14:00:00,3337.285,3337.285,3263.76,3277.56,94.699006073199,291.80849160661086,0.09,1.23358439630629
2020-07-13 15:00:00,3315.63,3343.87,3309.19,3337.57,84.40747158130594,231.44266520972127,0.09,1.23358439630629
2020-07-13 15:00:00,3315.63,3343.87,3309.19,3337.57,84.40747158130594,174.4448560701907,0.09,1.23358439630629
2020-07-13 16:00:00,3263.27,3317.515,3263.27,3317.14,64.69238488014882,92.4285382698531,0.09,1.23358439630629
2020-07-13 16:00:00,3263.27,3317.515,3263.27,3317.14,64.69238488014882,79.0488443171977,0.09,1.23358439630629
2020-07-13 17:00:00,3264.415,3308.97,3260.0,3260.99,64.90030492455276,65.07659313290415,0.09,1.23358439630629
2020-07-13 17:00:00,3264.415,3308.97,3260.0,3260.99,64.90030492455276,57.56401250467219,0.09,1.23358439630629
2020-07-13 18:00:00,3232.065,3273.01,3154.06,3265.17,54.40277353843396,-17.878535507223365,0.09,1.23358439630629
2020-07-13 18:00:00,3232.065,3273.01,3154.06,3265.17,54.40277353843396,-22.058561924075864,0.09,1.23358439630629
2020-07-13 19:00:00,3095.02,3225.49,3074.57,3225.49,30.31315689483681,-130.72436165276895,0.09,1.23358439630629
2020-07-13 19:00:00,3095.02,3225.49,3074.57,3225.49,30.31315689483681,-122.62100307964477,0.09,1.23358439630629
2020-07-14 14:00:00,3045.15,3086.205,2959.0,3015.105,25.54028177293452,-214.50227971249922,0.09,1.23358439630629
2020-07-14 14:00:00,3045.15,3086.205,2959.0,3015.105,25.54028177293452,-185.1486964931284,0.09,1.23358439630629
2020-07-14 15:00:00,3057.0,3083.38,3015.555,3041.02,28.636785843723118,-142.33568081756565,0.09,1.23358439630629
2020-07-14 15:00:00,3057.0,3083.38,3015.555,3041.02,28.636785843723118,-124.8238594745499,0.09,1.23358439630629
2020-07-14 16:00:00,3031.42,3077.78,3025.28,3065.295,25.93648055134493,-112.09422301363742,0.09,1.23358439630629
2020-07-14 16:00:00,3031.42,3077.78,3025.28,3065.295,25.93648055134493,-96.77891492297387,0.09,1.23358439630629
2020-07-14 17:00:00,3066.845,3086.725,3008.515,3034.985,35.67800232210949,-80.07156205861573,0.09,1.23358439630629
2020-07-14 17:00:00,3066.845,3086.725,3008.515,3034.985,35.67800232210949,-71.80976466625924,0.09,1.23358439630629
2020-07-14 18:00:00,3043.66,3077.99,3035.02,3065.83,32.43937113047748,-66.39421151210524,0.09,1.23358439630629
2020-07-14 18:00:00,3043.66,3077.99,3035.02,3065.83,32.43937113047747,-61.1130272947232,0.09,1.23358439630629
2020-07-14 19:00:00,3084.0,3091.57,3009.09,3043.655,42.89872651061484,-50.799125093598995,0.09,1.23358439630629
2020-07-14 19:00:00,3084.0,3091.57,3009.09,3043.655,42.89872651061484,-45.88329174832591,0.09,1.23358439630629
2020-07-15 14:00:00,3027.21,3063.32,3025.69,3061.545,34.24324090184632,-59.46232588109514,0.09,1.23358439630629
2020-07-15 14:00:00,3027.21,3063.32,3025.69,3061.545,34.24324090184632,-56.33266532739088,0.09,1.23358439630629
2020-07-15 15:00:00,2985.0,3029.985,2985.0,3028.75,29.169892202542343,-96.56973861907444,0.09,1.23358439630629
2020-07-15 15:00:00,2985.0,3029.985,2985.0,3028.75,29.169892202542343,-106.47049923259506,0.09,1.23358439630629
2020-07-15 16:00:00,3015.12,3015.445,2973.84,2983.125,36.905910869868116,-117.50078970745149,0.09,1.23358439630629
2020-07-15 16:00:00,3015.12,3015.445,2973.84,2983.125,36.9059108698681,-127.4897682367531,0.09,1.23358439630629
2020-07-15 17:00:00,3012.925,3020.83,2998.255,3012.56,36.56834861548655,-93.19302089850173,0.09,1.23358439630629
2020-07-15 17:00:00,3012.925,3020.83,2998.255,3012.56,36.56834861548655,-82.96147359477479,0.09,1.23358439630629
2020-07-15 18:00:00,3026.46,3043.475,3012.925,3012.925,40.462742528417785,-23.483411464927407,0.09,1.23358439630629
2020-07-15 18:00:00,3026.46,3043.475,3012.925,3012.925,40.462742528417785,-22.875749949850338,0.09,1.23358439630629
2020-07-15 19:00:00,3004.935,3031.0,3001.01,3026.95,36.3469276481988,-67.0010777825311,0.09,1.23358439630629
2020-07-15 19:00:00,3004.935,3031.0,3001.01,3026.95,36.3469276481988,-60.30673512736045,0.09,1.23358439630629
2020-07-16 14:00:00,2932.11,2957.86,2922.1,2957.86,25.97835688269072,-244.9217396854784,0.09,1.23358439630629
2020-07-16 14:00:00,2932.11,2957.86,2922.1,2957.86,25.97835688269072,-201.30301398475908,0.09,1.23358439630629
2020-07-16 15:00:00,2960.99,2960.99,2920.0,2930.02,34.56367081781595,-156.05655294895655,0.09,1.23358439630629
2020-07-16 15:00:00,2960.99,2960.99,2920.0,2930.02,34.56367081781595,-137.29137042864846,0.09,1.23358439630629
2020-07-16 16:00:00,2986.595,2997.225,2952.52,2963.69,41.536072576231774,-59.583610906056805,0.09,1.23358439630629
2020-07-16 16:00:00,2986.595,2997.225,2952.52,2963.69,41.53607257623178,-53.15794688284899,0.09,1.23358439630629
2020-07-16 17:00:00,2996.895,3028.37,2985.55,2988.725,44.30469585679095,12.368568638653077,0.09,1.23358439630629
2020-07-16 17:00:00,2996.895,3028.37,2985.55,2988.725,44.30469585679095,21.031354222996125,0.09,1.23358439630629
2020-07-16 18:00:00,2996.75,3016.895,2995.76,2996.395,44.27046717853004,25.662580793749942,0.09,1.23358439630629
2020-07-16 18:00:00,2996.75,3016.895,2995.76,2996.395,44.27046717853004,32.11449674105213,0.09,1.23358439630629
2020-07-16 19:00:00,2996.935,3024.61,2978.05,2990.74,44.3341031492103,22.51008060558064,0.09,1.23358439630629
2020-07-16 19:00:00,2996.935,3024.61,2978.05,2990.74,44.3341031492103,22.5331026273477,0.09,1.23358439630629
2020-07-17 14:00:00,2981.28,3005.16,2966.55,3003.97,39.86648610698695,-20.525541187814895,0.09,1.23358439630629
2020-07-17 14:00:00,2981.28,3005.16,2966.55,3003.97,39.86648610698695,-18.00905171071788,0.09,1.23358439630629
2020-07-17 15:00:00,2963.51,2991.14,2960.0,2979.01,35.1972060343674,-49.30989075184505,0.09,1.23358439630629
2020-07-17 15:00:00,2963.51,2991.14,2960.0,2979.01,35.1972060343674,-44.12721235151147,0.09,1.23358439630629
2020-07-17 16:00:00,2957.51,2969.41,2950.0,2960.79,33.653701212591,-73.4798717333217,0.09,1.23358439630629
2020-07-17 16:00:00,2957.51,2969.41,2950.0,2960.79,33.653701212591,-66.1059696182907,0.09,1.23358439630629
2020-07-17 17:00:00,2955.715,2964.1,2952.64,2956.105,33.14932218268349,-63.423622118108746,0.09,1.23358439630629
2020-07-17 17:00:00,2955.715,2964.1,2952.64,2956.105,33.14932218268349,-56.69604840938096,0.09,1.23358439630629
2020-07-17 18:00:00,2979.01,2986.0,2956.52,2958.32,45.453641159503206,-8.284545872640084,0.09,1.23358439630629
2020-07-17 18:00:00,2979.01,2986.0,2956.52,2958.32,45.453641159503206,-16.801976703140788,0.09,1.23358439630629
2020-07-17 19:00:00,2961.28,2982.5,2955.53,2979.125,39.100991265210524,-54.74183126201292,0.09,1.23358439630629
2020-07-17 19:00:00,2961.28,2982.5,2955.53,2979.125,39.100991265210524,-62.09853423853355,0.09,1.23358439630629
2020-07-20 14:00:00,3068.28,3086.61,3042.02,3046.51,69.21504335783888,285.61415006803765,0.09,1.23358439630629
2020-07-20 14:00:00,3068.28,3086.61,3042.02,3046.51,69.21504335783888,217.39134518479395,0.09,1.23358439630629
2020-07-20 15:00:00,3118.69,3126.185,3068.44,3070.265,75.76340749359481,248.87783868851741,0.09,1.23358439630629
2020-07-20 15:00:00,3118.69,3126.185,3068.44,3070.265,75.76340749359481,197.3720760710905,0.09,1.23358439630629
2020-07-20 16:00:00,3129.78,3141.25,3114.595,3118.69,77.0110703381205,185.53259141494487,0.09,1.23358439630629
2020-07-20 16:00:00,3129.78,3141.25,3114.595,3118.69,77.0110703381205,147.55317099322332,0.09,1.23358439630629
2020-07-20 17:00:00,3138.0,3152.05,3129.78,3129.78,77.98527152077747,133.06417462767834,0.09,1.23358439630629
2020-07-20 17:00:00,3138.0,3152.05,3129.78,3129.78,77.98527152077747,113.21043986488742,0.09,1.23358439630629
2020-07-20 18:00:00,3170.63,3173.38,3130.0,3133.5,81.5790863107272,113.28513921423826,0.09,1.23358439630629
2020-07-20 18:00:00,3170.63,3173.38,3130.0,3133.5,81.5790863107272,100.24029300850762,0.09,1.23358439630629
2020-07-20 19:00:00,3197.5,3201.16,3163.99,3167.74,84.06365516218942,112.65626358010029,0.09,1.23358439630629
2020-07-20 19:00:00,3197.5,3201.16,3163.99,3167.74,84.0636551621894,102.98975008765645,0.09,1.23358439630629
2020-07-21 14:00:00,3135.94,3164.105,3109.415,3156.9,61.88536215494606,54.938588573168815,0.09,1.23358439630629
2020-07-21 14:00:00,3135.94,3164.105,3109.415,3156.9,61.88536215494606,50.053594887374615,0.09,1.23358439630629
